order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
3073563,141333,prior,40,5,15,4.0
14647,131889,prior,1,4,19,
666714,63594,prior,10,4,18,2.0
57068,197551,prior,4,4,11,4.0
3200857,167799,prior,16,3,16,6.0
2633209,169501,prior,1,5,16,
902413,91314,prior,12,1,7,8.0
2131071,153279,prior,4,3,18,30.0
2259479,181796,prior,86,3,15,1.0
1458581,135951,prior,2,4,8,14.0
3012361,79328,prior,13,1,21,15.0
2414863,196443,prior,13,2,11,25.0
2174824,39449,prior,20,4,11,27.0
2210583,198927,prior,6,3,13,9.0
1023305,100804,prior,23,0,19,4.0
2363058,58615,prior,2,1,12,14.0
1613587,158412,prior,8,3,21,8.0
2155864,60302,prior,35,2,13,5.0
920923,19581,prior,21,6,12,5.0
553845,102749,prior,22,6,13,1.0
2684978,194275,prior,19,6,17,10.0
2675678,77292,prior,34,6,18,1.0
2730334,104750,prior,6,0,13,9.0
3152287,93700,prior,5,1,19,8.0
453928,154051,prior,5,0,13,30.0
2685562,130138,prior,6,0,17,5.0
1205398,186053,prior,1,3,11,
2245020,119931,prior,40,4,18,6.0
2778652,165995,prior,8,0,7,30.0
1212584,66118,prior,11,3,12,29.0
617350,131859,prior,4,2,17,30.0
298801,110829,prior,11,0,10,7.0
2172468,10521,prior,55,5,11,6.0
2517195,1438,prior,30,5,9,9.0
1249637,135381,prior,10,3,21,13.0
1941779,11913,prior,36,6,15,7.0
578740,11155,prior,23,3,6,17.0
3375469,56239,prior,11,6,23,10.0
2949136,82402,prior,22,2,10,8.0
1969934,148606,prior,5,1,15,1.0
1796805,73301,prior,13,1,22,8.0
271930,71901,prior,13,5,21,9.0
3326394,98123,prior,11,0,7,7.0
2489477,191487,prior,10,2,11,9.0
1888171,169978,prior,4,2,11,14.0
343370,184739,prior,2,6,14,18.0
3258748,62772,prior,74,1,12,1.0
3389246,188793,prior,13,3,17,6.0
2728098,122343,prior,17,3,11,11.0
2458517,61148,prior,4,6,8,14.0
3052221,32138,prior,16,5,17,30.0
2925211,157835,prior,6,0,12,18.0
2840337,39248,prior,3,0,12,8.0
2475467,121973,prior,4,2,17,9.0
1342024,109064,prior,27,2,9,7.0
604265,137242,prior,5,3,8,7.0
951845,893,prior,26,6,12,7.0
2886192,98657,prior,8,3,7,9.0
2030597,176178,prior,12,1,6,8.0
3176061,99525,prior,29,4,8,4.0
518917,115918,prior,17,3,20,11.0
3346924,67829,prior,32,6,14,8.0
799637,11099,prior,5,5,11,30.0
1392395,139066,prior,19,5,9,9.0
2976021,196288,prior,4,0,11,30.0
3301462,111430,prior,10,0,9,2.0
3082890,83652,prior,34,2,15,5.0
1448924,81677,test,8,4,19,30.0
1538219,16529,prior,4,4,11,28.0
828278,184360,train,39,4,20,1.0
340473,60053,prior,6,6,8,10.0
203394,59379,prior,2,5,19,13.0
782847,87745,prior,1,2,10,
919944,172400,prior,14,2,16,30.0
217334,9702,prior,11,4,12,18.0
2043945,177609,train,14,5,11,1.0
149157,65320,prior,67,4,9,6.0
921738,54831,prior,89,6,22,1.0
461005,149015,prior,6,0,8,7.0
445083,84668,prior,1,4,11,
1895135,5240,prior,7,4,0,19.0
292236,109709,prior,43,2,12,9.0
2767353,53702,prior,27,5,12,8.0
2709752,121943,prior,9,6,13,16.0
1726333,189072,prior,32,4,0,17.0
594107,46276,prior,58,1,13,3.0
2167048,76399,train,80,0,16,7.0
778189,168801,prior,50,0,11,2.0
2315465,184112,prior,34,0,13,9.0
1416564,10350,prior,3,5,9,30.0
1668701,153493,prior,4,6,17,1.0
2044769,36074,prior,14,2,17,5.0
2504259,87238,prior,47,4,11,8.0
1068009,104855,prior,90,0,19,0.0
2245309,176773,prior,7,2,13,9.0
833449,27536,prior,78,1,12,5.0
184647,166440,prior,3,6,13,30.0
2951981,61207,prior,21,6,13,11.0
1402999,100634,prior,4,3,17,9.0
2712862,142150,prior,73,5,10,1.0
366092,56853,prior,7,0,7,20.0
130006,88782,prior,2,3,0,20.0
3301790,68210,prior,11,0,13,6.0
3105823,82985,prior,6,4,9,17.0
866708,50101,prior,2,4,12,2.0
139860,145961,prior,84,3,11,2.0
23726,65502,prior,2,0,13,23.0
337901,100036,prior,5,4,14,3.0
2019961,106826,prior,65,5,9,3.0
1362807,122440,prior,9,5,7,7.0
2354116,132174,prior,10,3,16,30.0
366041,161080,train,69,0,15,1.0
2255474,193837,prior,9,5,12,6.0
828608,130080,prior,7,4,15,30.0
2195471,46244,prior,30,4,18,7.0
2628963,184517,prior,32,3,10,3.0
2194017,54331,prior,3,6,15,30.0
1248033,68528,prior,3,1,16,25.0
1179677,204455,prior,26,5,13,1.0
1786219,72433,prior,2,1,10,30.0
1056399,30418,prior,25,0,10,6.0
458815,159814,prior,3,2,17,23.0
2211372,78395,prior,7,6,3,22.0
959205,170279,prior,2,5,22,7.0
2420794,199381,prior,18,4,12,3.0
3105906,88926,prior,65,5,16,3.0
2970981,31093,prior,27,5,9,4.0
1457040,78505,prior,20,4,17,11.0
1300442,40780,prior,5,1,13,30.0
922868,73027,prior,6,3,10,8.0
2411865,202575,prior,18,4,11,3.0
464408,192937,train,10,1,22,2.0
2537979,199999,prior,30,1,12,5.0
1356160,54017,train,24,5,13,23.0
150318,25608,prior,3,1,18,6.0
150930,164081,prior,3,0,10,8.0
1782500,29482,prior,31,3,10,7.0
2997676,124499,prior,3,0,10,30.0
3359195,129775,prior,14,4,13,2.0
512709,135273,prior,8,2,10,11.0
2266120,176433,prior,28,1,15,25.0
325492,109104,prior,6,3,15,7.0
2078585,111102,train,6,1,16,18.0
733933,129609,prior,4,6,6,1.0
2817148,189042,prior,25,6,9,10.0
1698914,67083,prior,9,5,15,5.0
2206462,158322,prior,1,1,23,
939647,68756,prior,3,1,15,4.0
1655429,80535,prior,4,5,19,0.0
656499,167225,prior,3,1,18,5.0
1536726,51437,prior,12,1,14,4.0
1443922,160585,prior,10,6,17,2.0
1783761,167681,prior,4,5,15,4.0
3136993,14806,prior,4,6,20,30.0
408853,48890,prior,93,3,16,2.0
2571323,65592,prior,22,2,18,11.0
1230348,102196,prior,8,2,19,13.0
2577966,147857,prior,34,4,11,0.0
1116683,57097,prior,1,2,18,
1341839,38176,prior,10,2,15,4.0
180846,87004,prior,5,5,9,25.0
703998,85949,prior,11,0,17,0.0
1075378,33464,prior,1,0,7,
238369,163093,prior,22,3,15,5.0
477762,138888,prior,15,0,8,13.0
413757,68358,prior,1,3,10,
137923,103422,prior,2,3,16,10.0
2219353,70352,train,14,6,19,9.0
2920537,68183,prior,15,2,15,5.0
2210417,32603,prior,37,2,22,8.0
1282537,138437,prior,11,0,4,7.0
2487168,21792,prior,14,1,13,25.0
2932264,47999,prior,16,2,0,4.0
2806886,179715,prior,16,3,17,8.0
348335,179092,prior,6,1,10,10.0
1282555,98625,prior,9,2,10,21.0
1370714,2653,prior,22,0,13,14.0
1449409,143772,prior,29,6,22,6.0
989469,187755,prior,78,0,21,3.0
3125639,166348,prior,31,1,16,4.0
3339416,27303,prior,35,0,10,3.0
466286,194009,prior,3,5,16,30.0
3142896,67901,prior,10,6,9,26.0
2556051,27679,prior,49,3,13,1.0
1234450,60671,prior,17,0,15,7.0
1663324,166460,prior,4,0,13,7.0
834195,166459,prior,11,2,12,14.0
2834292,177703,prior,9,0,20,20.0
1288291,187800,prior,14,5,8,4.0
2380156,112940,prior,47,4,14,2.0
836786,174321,prior,30,6,16,8.0
1620007,46276,prior,14,5,8,4.0
3174249,36508,train,67,0,18,1.0
2236762,170356,prior,20,6,16,22.0
2133756,86865,train,25,0,9,5.0
2769970,28543,prior,29,1,8,28.0
315648,152187,prior,6,0,12,7.0
910507,38720,prior,29,1,15,1.0
571821,170041,prior,40,0,12,7.0
1075601,162933,prior,26,2,15,3.0
2614707,127868,prior,78,1,18,3.0
2029709,156854,prior,8,3,10,0.0
2946568,130161,prior,2,5,14,10.0
2920762,152241,prior,86,4,8,2.0
2183623,165679,train,26,5,19,6.0
922694,73594,prior,2,3,12,30.0
1720231,117258,prior,5,6,12,7.0
1661256,53702,prior,30,5,23,8.0
1693849,33563,prior,16,3,12,0.0
2634203,160627,prior,4,6,17,20.0
2502320,149846,prior,26,2,12,1.0
569555,191956,prior,48,2,11,19.0
1488671,43406,prior,5,6,19,30.0
1141716,49546,prior,42,1,14,2.0
2635070,98210,prior,27,0,10,25.0
3351564,153333,prior,1,1,19,
3002379,38143,prior,3,2,10,3.0
127728,26185,prior,10,4,15,10.0
2640024,203803,prior,39,0,14,6.0
2036528,152177,prior,11,0,11,8.0
1336176,83711,prior,47,0,11,7.0
1676756,157229,prior,5,1,14,8.0
1509745,142078,prior,12,0,11,2.0
1887172,39215,prior,20,2,9,6.0
624668,86751,prior,6,2,9,2.0
27159,199694,prior,1,3,14,
3348244,40940,prior,8,1,12,5.0
3205411,111731,prior,7,5,18,9.0
2536866,69042,prior,1,5,13,
891666,33025,prior,34,2,11,8.0
794134,24718,prior,6,6,11,17.0
3024721,162321,prior,20,1,11,20.0
2537455,196729,prior,28,1,10,8.0
3113267,37625,prior,43,5,9,6.0
2353590,112968,prior,38,1,11,7.0
3210139,204080,prior,31,6,12,5.0
1470144,92192,prior,44,2,9,8.0
3297312,46213,prior,2,5,12,23.0
2396735,125006,prior,6,3,17,9.0
3048649,136398,prior,2,0,10,22.0
3228318,59107,prior,4,3,8,23.0
294532,23721,test,9,1,17,5.0
2455447,172947,prior,15,4,8,15.0
225243,106956,prior,1,5,19,
561178,104141,prior,31,1,17,5.0
2490895,7465,prior,4,1,16,3.0
1093123,119039,prior,13,1,13,4.0
1978509,144361,prior,12,3,15,22.0
2004483,23789,prior,6,3,12,6.0
2659205,112501,prior,3,0,8,30.0
1194122,89726,prior,12,4,11,23.0
1505704,121389,prior,3,6,12,12.0
250107,68347,prior,62,6,11,7.0
897415,59061,prior,6,5,15,30.0
2527387,72986,prior,26,1,17,5.0
1264829,124842,prior,4,0,10,7.0
832387,103150,prior,2,4,14,13.0
1049203,12955,prior,1,0,12,
1442449,151612,prior,10,6,9,11.0
2640140,150787,prior,42,2,13,9.0
2739052,113736,prior,20,0,14,0.0
2110658,202040,train,15,4,17,5.0
448802,197730,prior,13,3,8,5.0
2732263,9122,prior,6,5,14,6.0
3107160,190089,prior,13,6,22,2.0
2766967,202621,prior,3,4,22,13.0
1506406,97225,prior,8,4,18,13.0
1340735,204595,prior,4,1,12,10.0
780383,60828,prior,18,0,10,21.0
1431329,85011,prior,3,5,7,30.0
2059029,147739,prior,5,2,19,16.0
2702142,187891,prior,4,4,14,15.0
512429,32364,prior,5,3,18,13.0
1120800,132433,prior,9,1,12,1.0
468349,6726,prior,2,0,15,0.0
1303102,110708,prior,55,5,13,11.0
713153,118757,test,6,6,11,30.0
1655198,68425,prior,9,3,15,8.0
1737069,114696,prior,2,3,20,23.0
1051559,136979,train,22,5,16,5.0
1094608,3117,prior,18,6,23,26.0
79136,111778,prior,44,3,10,6.0
2530353,107563,test,17,5,16,11.0
2032710,14622,prior,4,0,15,30.0
2547369,38332,prior,75,3,8,3.0
3338756,135419,prior,14,5,16,13.0
1727746,14773,prior,11,2,17,6.0
2698199,179378,prior,67,6,10,6.0
2124998,40637,prior,17,4,14,19.0
2018728,18577,train,4,4,11,30.0
2763915,164939,prior,43,6,10,8.0
857171,163677,prior,62,2,7,5.0
2336485,158102,prior,20,5,16,4.0
2142410,1784,prior,2,6,19,9.0
1710949,138517,prior,3,2,14,30.0
284047,39455,prior,7,4,13,13.0
880559,177398,prior,1,6,11,
2471799,45097,prior,5,3,10,6.0
2156208,147959,prior,10,3,15,6.0
1648363,105478,prior,29,3,11,9.0
180747,198380,prior,4,3,13,10.0
520,165200,prior,13,3,8,0.0
131269,147040,prior,4,4,10,10.0
756694,56173,prior,1,5,13,
3314688,195573,prior,69,3,21,2.0
1859728,89953,prior,6,2,14,20.0
1881557,8586,prior,5,0,7,11.0
1400111,126405,prior,54,1,17,1.0
2268216,146054,prior,13,0,10,22.0
2206961,8400,prior,18,3,8,4.0
809920,164226,train,4,0,15,30.0
39791,150580,prior,1,3,9,
2329510,180692,prior,8,0,22,7.0
783243,54725,prior,8,3,18,23.0
2211234,77881,prior,17,1,16,17.0
1069097,90404,prior,6,4,15,16.0
1414324,46634,prior,10,2,10,4.0
757892,58465,prior,2,0,13,15.0
605528,3321,prior,17,5,9,8.0
2584355,35851,prior,1,5,17,
637278,59016,prior,9,5,7,30.0
3193254,173650,prior,24,0,13,6.0
2622802,71800,prior,6,5,18,16.0
2336273,57249,prior,2,6,11,14.0
2894540,32970,prior,37,0,14,11.0
787230,10384,prior,5,6,13,9.0
220720,94334,prior,25,6,10,2.0
2955097,189993,prior,20,3,18,4.0
336167,45595,prior,36,4,10,4.0
3354029,137644,prior,33,4,13,6.0
1785137,135214,prior,41,2,9,2.0
3312919,307,prior,11,4,10,22.0
2865701,161547,prior,1,5,9,
3001178,108971,prior,1,3,10,
1488731,37128,prior,2,0,15,30.0
3033500,83726,prior,12,0,10,13.0
457964,181112,prior,18,3,14,9.0
735618,121768,prior,3,0,15,14.0
2785197,132423,prior,2,6,13,10.0
2567240,102189,prior,18,4,12,4.0
592338,14835,prior,1,5,12,
3414214,41822,train,7,3,10,11.0
2753617,200798,prior,33,6,12,7.0
1263927,126990,prior,22,4,12,6.0
276397,44119,prior,26,1,9,5.0
2981662,201431,prior,4,2,15,20.0
2865005,3154,prior,15,0,19,2.0
3146141,160148,test,11,2,15,5.0
3105234,202189,prior,3,4,11,9.0
3005107,95076,prior,20,6,14,8.0
1572772,202139,prior,4,2,11,15.0
2960963,135193,prior,37,1,16,4.0
447490,81878,test,7,5,16,10.0
2869976,118884,prior,48,0,8,7.0
2381413,187880,prior,54,4,15,4.0
789940,28118,prior,13,3,13,3.0
348701,192370,prior,5,3,15,8.0
663915,161172,prior,7,2,21,15.0
3410384,34729,prior,3,0,20,16.0
345948,114908,prior,14,6,16,5.0
62539,99934,train,7,0,16,15.0
2040370,159765,prior,32,6,12,2.0
1464088,192440,prior,4,0,15,30.0
456635,39998,prior,20,0,15,7.0
2834338,86190,prior,8,0,11,8.0
120818,88199,prior,1,4,16,
1149379,123761,prior,1,5,8,
2446100,75909,prior,2,5,9,30.0
2720526,107751,prior,8,5,19,30.0
612625,118821,prior,4,0,15,29.0
1913956,21776,prior,5,3,10,8.0
2720594,43035,prior,18,3,18,8.0
1818403,197664,prior,2,3,15,21.0
1090369,44925,prior,9,6,9,27.0
961810,152884,prior,1,1,19,
3021088,198670,prior,10,0,19,5.0
2115404,44038,prior,8,1,12,7.0
2929115,33006,prior,37,0,7,8.0
1687987,84500,prior,90,1,18,2.0
2753699,38879,prior,20,0,12,30.0
1907716,62287,prior,46,4,12,2.0
1107199,30830,prior,9,1,7,10.0
2121138,198600,prior,15,0,18,3.0
1954109,92202,test,24,6,9,26.0
1692372,126614,prior,7,6,11,30.0
2364638,83854,prior,21,0,16,8.0
1641477,149333,prior,8,2,15,8.0
2231694,20970,prior,15,5,14,30.0
1562192,193210,prior,13,2,12,8.0
1227927,179537,prior,20,3,14,4.0
1817448,109740,prior,15,5,15,5.0
2390359,110251,prior,13,3,14,3.0
2042657,97321,prior,22,1,20,12.0
1904384,20268,prior,7,4,17,9.0
1992142,145812,prior,13,6,10,7.0
1160952,8931,prior,6,6,21,12.0
1964718,113872,train,62,2,10,5.0
2981492,85032,prior,3,4,10,9.0
490816,202310,prior,5,2,7,30.0
3225356,48011,prior,16,5,13,12.0
2386834,191970,prior,13,6,15,7.0
2415503,41392,prior,49,3,10,13.0
2921844,116686,train,12,5,2,28.0
205723,79197,prior,7,6,13,8.0
863388,47065,prior,9,2,11,8.0
2746291,62239,prior,50,2,11,4.0
2036707,177015,prior,14,1,21,14.0
2866082,190543,prior,45,2,9,4.0
1008748,47476,prior,2,3,12,10.0
3393203,37780,prior,2,2,15,10.0
839006,109722,prior,47,2,8,7.0
2295674,77157,prior,3,0,12,25.0
1237526,171256,prior,22,0,20,9.0
838793,147538,prior,42,5,13,5.0
3184542,114465,prior,12,4,16,24.0
1817336,39489,prior,5,1,8,5.0
2004686,67695,prior,4,0,15,30.0
2497696,26975,prior,8,4,16,6.0
2359308,182038,prior,4,3,13,25.0
2646361,117345,prior,9,0,13,5.0
989852,106527,prior,15,0,11,13.0
502774,110141,prior,35,2,17,1.0
2706310,199236,prior,6,6,9,30.0
2250743,157271,prior,3,2,14,25.0
564909,63074,prior,54,4,10,3.0
111320,189025,prior,33,1,11,2.0
455884,193187,prior,36,2,13,1.0
3308769,104496,prior,5,1,12,6.0
663573,100106,prior,23,1,16,27.0
656465,167071,prior,6,3,18,10.0
2729429,96620,prior,3,0,13,14.0
1912915,107682,prior,1,0,10,
3083813,61542,prior,72,0,14,2.0
3419158,83354,train,10,5,7,4.0
3112940,139755,prior,9,2,17,8.0
1406847,190958,prior,30,1,16,19.0
253464,181146,prior,13,0,15,12.0
1259101,38105,prior,21,5,11,22.0
2328293,197937,prior,17,3,14,6.0
2483764,144362,prior,27,0,12,2.0
254834,99382,prior,8,2,12,7.0
2373767,138731,prior,23,5,15,6.0
2286379,196106,prior,20,3,12,6.0
1532138,84152,prior,5,5,15,7.0
1893072,178564,prior,7,4,15,8.0
1677547,68145,prior,3,4,10,30.0
1333248,103934,prior,8,3,16,30.0
1286344,151667,prior,17,0,15,17.0
313628,20535,prior,34,5,9,4.0
2340530,194387,prior,11,6,12,15.0
1972821,32925,prior,3,1,16,30.0
1717719,185125,prior,8,3,12,10.0
2368977,131258,test,4,4,18,30.0
174685,12771,prior,4,2,12,7.0
751142,131441,prior,16,1,15,1.0
522404,162883,prior,11,5,14,6.0
1905097,193898,prior,9,4,21,27.0
2036180,155922,prior,18,4,13,4.0
238401,141843,prior,28,5,21,10.0
2708844,23616,prior,14,2,8,5.0
1036434,171416,prior,9,5,18,4.0
1759873,91894,prior,12,3,12,30.0
1577184,69188,prior,7,0,20,9.0
2063865,7487,prior,5,0,7,30.0
572368,45188,prior,3,3,21,0.0
2718100,32524,prior,4,2,15,15.0
1053187,31886,prior,5,3,23,24.0
2458413,50237,prior,69,6,20,3.0
3254876,187930,prior,54,2,6,3.0
630802,129290,prior,30,3,16,4.0
174504,16335,prior,9,0,11,13.0
2385394,86602,prior,8,6,11,6.0
2413113,82925,prior,45,4,12,2.0
332603,182342,train,7,0,10,30.0
1925201,188137,prior,20,0,16,5.0
288831,86633,prior,71,1,10,3.0
1037027,37710,train,9,4,15,10.0
534199,100435,prior,2,0,0,30.0
3278920,184517,prior,54,1,13,6.0
1823245,34875,prior,10,2,19,3.0
2753266,10230,prior,1,6,14,
636866,5103,prior,41,2,14,3.0
3366369,108648,prior,38,3,7,4.0
1198110,109329,prior,12,3,16,1.0
1649218,3632,prior,7,5,12,9.0
313547,48023,prior,53,6,11,2.0
661612,190518,prior,3,1,10,1.0
1775698,25415,prior,10,2,11,6.0
1259143,44691,prior,29,3,0,16.0
437700,57009,prior,1,1,8,
27431,14473,prior,22,5,14,7.0
2665168,73207,prior,13,6,9,8.0
49123,188200,prior,4,6,20,7.0
394640,119190,prior,11,4,18,6.0
1230250,145925,prior,18,6,10,10.0
2103550,127383,prior,3,0,17,6.0
324877,172274,prior,5,1,14,7.0
1717147,153349,prior,13,3,10,12.0
1035489,20771,prior,2,3,13,6.0
381024,46761,prior,30,3,9,1.0
2003786,111832,prior,2,1,13,14.0
1123946,15648,prior,34,2,9,2.0
1533411,141164,prior,24,0,16,11.0
1448798,20130,prior,68,1,19,2.0
1153791,28815,prior,5,4,15,4.0
639642,154076,prior,5,1,10,14.0
534533,137008,prior,4,3,19,4.0
896110,8365,prior,16,1,11,5.0
267895,168436,prior,16,2,11,4.0
883825,138162,prior,11,2,15,15.0
2966362,188882,prior,11,3,20,10.0
1842732,176277,prior,19,3,11,8.0
2492255,9230,prior,13,6,18,6.0
2563762,66901,train,32,0,9,7.0
3298200,201654,prior,16,1,9,3.0
33041,25308,prior,7,6,10,30.0
2402751,45717,prior,2,2,7,23.0
664478,174971,prior,13,0,14,8.0
935393,173190,prior,5,6,8,12.0
1127125,54503,prior,3,0,15,4.0
2306743,32240,prior,16,0,3,7.0
3290079,184393,prior,31,1,17,7.0
1319340,199943,prior,17,0,9,10.0
1949434,108072,prior,31,2,17,7.0
2677385,135513,prior,10,0,10,21.0
1034062,94546,prior,13,6,9,15.0
2768300,89729,prior,9,0,15,8.0
1032785,155253,prior,6,4,18,12.0
1741341,125661,prior,18,0,13,28.0
3394307,196502,prior,3,3,7,9.0
2081562,126015,prior,32,4,7,9.0
2166849,130207,prior,27,0,13,5.0
1980801,59768,prior,9,1,17,9.0
2565605,194031,prior,52,3,5,6.0
3027951,18208,prior,8,3,0,9.0
3146808,116564,prior,50,0,19,6.0
281912,167844,prior,16,4,14,14.0
2977027,24631,prior,30,0,13,6.0
1561986,77850,prior,37,5,12,6.0
3419825,7625,prior,7,2,15,15.0
2443828,55607,prior,64,6,14,6.0
2550968,86344,prior,50,5,9,2.0
2660237,189554,prior,13,1,7,6.0
2938137,185202,prior,2,2,15,8.0
4896,40929,prior,38,1,12,6.0
2691110,140748,prior,5,3,9,13.0
2612086,68768,prior,1,5,19,
559779,8646,prior,5,3,15,15.0
2987933,143416,prior,10,3,16,4.0
2894799,195722,prior,29,0,14,6.0
1463892,154417,prior,53,3,8,6.0
2945173,109463,prior,2,5,18,30.0
2852531,10885,prior,4,4,14,7.0
1388442,150505,prior,4,4,13,1.0
1505204,112434,prior,38,1,12,2.0
655450,192421,test,9,3,19,30.0
1174764,34905,prior,11,3,16,5.0
199472,82257,prior,34,4,19,7.0
1491992,187596,prior,2,2,8,24.0
446091,170134,prior,18,0,18,6.0
480990,14376,prior,5,4,17,8.0
2473430,188509,prior,2,5,23,7.0
1272333,46347,prior,5,3,11,15.0
1179775,37086,prior,12,0,20,5.0
612541,82105,prior,23,0,8,15.0
3248349,49863,prior,3,0,12,30.0
636074,94945,prior,16,5,16,7.0
1387068,157815,prior,19,2,15,11.0
1077237,50292,prior,13,3,13,20.0
2466076,3323,prior,4,1,10,7.0
3382838,187171,prior,25,0,16,2.0
2881305,63663,prior,1,5,12,
1575548,30416,prior,14,0,12,21.0
1367416,202481,prior,21,0,14,30.0
3005390,6499,prior,12,5,22,5.0
1060957,201089,prior,30,4,12,9.0
954978,19066,prior,5,5,19,6.0
1987237,148304,prior,10,2,17,2.0
470033,95740,prior,37,4,12,2.0
2620752,125641,prior,5,3,13,30.0
3244509,161614,prior,19,4,10,6.0
2173546,158836,prior,1,2,16,
2792505,41231,prior,18,4,15,10.0
577637,45623,test,8,3,22,1.0
1731576,26471,prior,37,0,10,4.0
1338571,171405,prior,4,0,17,12.0
2120886,143285,train,4,6,8,30.0
1571982,26311,train,4,6,8,7.0
163922,135236,prior,6,4,12,30.0
136569,146439,prior,9,5,10,9.0
933383,182364,prior,75,4,18,2.0
1822548,185594,prior,7,0,10,8.0
2004525,42509,prior,26,2,16,8.0
1328274,37964,prior,14,0,13,3.0
1677585,163943,prior,6,0,14,17.0
339039,90272,prior,3,3,14,7.0
1693799,176129,prior,3,6,13,6.0
73751,161848,prior,2,5,13,8.0
1621444,83321,train,84,2,21,2.0
2693496,45403,prior,11,4,9,3.0
3035320,43178,prior,27,5,13,15.0
2198243,4209,prior,11,3,19,13.0
1005310,198581,prior,3,2,16,28.0
2627425,114889,train,6,6,10,5.0
2338759,110012,prior,13,1,22,14.0
2207008,203492,prior,10,0,11,3.0
3203675,77408,prior,9,0,12,4.0
2946287,161027,prior,13,6,12,15.0
3073001,65765,prior,12,5,11,3.0
1720723,122608,prior,4,3,13,12.0
850538,138927,prior,1,1,17,
2876579,194178,prior,5,6,11,30.0
1651019,4503,prior,55,1,11,6.0
1894145,140806,prior,21,0,16,10.0
1623548,48562,prior,23,6,13,7.0
137211,18723,prior,31,3,18,13.0
1574331,150840,prior,39,4,12,0.0
1441203,26458,prior,20,0,13,21.0
1296027,181896,prior,36,1,10,1.0
52393,145706,prior,30,1,10,4.0
1124183,145466,prior,4,5,14,30.0
2199800,129461,prior,4,6,16,30.0
1091712,82195,prior,28,3,22,1.0
1048783,98408,prior,18,0,11,8.0
1883476,98488,prior,1,5,14,
2084417,9577,prior,51,4,16,2.0
388446,91519,prior,43,1,19,6.0
377188,183338,prior,19,5,13,7.0
3266888,102354,train,10,2,9,19.0
339445,154653,prior,4,4,18,1.0
691011,187258,prior,6,3,19,29.0
2887525,102806,prior,17,6,6,19.0
1956677,63072,prior,16,0,14,7.0
1661026,63058,test,4,3,20,30.0
1124730,24488,prior,27,0,13,7.0
820866,25833,prior,6,4,14,6.0
3066648,99915,prior,29,1,17,7.0
1859323,20436,prior,1,6,15,
2003926,140837,prior,2,4,12,30.0
1969576,192180,prior,19,0,12,4.0
1172996,132519,prior,1,2,10,
2201330,175658,prior,56,5,16,4.0
2076544,26616,prior,13,1,9,16.0
1561762,196337,prior,5,1,9,21.0
1513493,140008,prior,24,2,13,6.0
509824,138783,prior,40,6,12,10.0
3115302,41516,prior,32,3,11,16.0
740395,63789,prior,92,1,17,4.0
2866522,158949,prior,12,6,8,12.0
2112315,45986,prior,13,2,14,9.0
908457,54591,prior,14,0,12,30.0
419475,44645,prior,9,0,11,5.0
3361042,41579,prior,23,0,13,7.0
491077,98265,prior,11,6,15,2.0
376099,87003,prior,27,3,11,9.0
2592838,163324,prior,41,6,11,12.0
451841,132021,prior,13,6,15,20.0
2706480,145314,prior,1,6,19,
2224448,86986,prior,7,1,8,16.0
1999664,36335,prior,81,0,18,3.0
2364462,5129,prior,8,3,9,2.0
1315481,81931,prior,4,6,17,13.0
1644898,201623,prior,69,6,7,2.0
170366,197814,prior,38,6,18,2.0
323074,104916,prior,17,4,19,2.0
1232902,138597,prior,1,5,12,
2645976,171388,prior,1,1,12,
3053220,50582,prior,15,2,11,8.0
2996288,45581,prior,22,5,0,23.0
2908066,99247,prior,3,6,15,17.0
302356,69956,prior,17,3,16,30.0
1566301,160498,prior,11,6,15,30.0
2175422,196443,prior,9,4,9,10.0
737749,48744,prior,64,5,15,4.0
3040163,55950,prior,23,6,10,12.0
2201446,103346,prior,7,5,14,30.0
2386766,55727,prior,44,6,18,6.0
253902,72160,prior,16,6,11,9.0
805051,184639,prior,25,6,19,7.0
753544,144055,prior,62,4,12,8.0
2176730,70247,prior,54,6,14,4.0
199907,196104,prior,8,5,16,30.0
1627983,77794,prior,2,4,18,30.0
1609317,29342,train,12,6,10,30.0
2948550,201260,prior,5,1,13,18.0
196004,108145,prior,5,2,16,30.0
2313499,157170,prior,4,2,22,6.0
1028918,164629,prior,2,0,17,19.0
2075280,98164,prior,10,3,10,23.0
2244137,28893,test,4,5,7,7.0
2741121,42307,prior,68,6,10,2.0
2123268,152877,prior,11,0,14,3.0
3394388,183312,prior,8,5,13,16.0
2051154,200117,prior,3,1,12,30.0
468629,168827,prior,29,0,8,7.0
1651325,39777,prior,21,3,18,3.0
801205,29543,prior,29,0,18,2.0
2836331,135989,prior,4,1,11,27.0
1601680,67807,prior,12,2,23,21.0
2593556,31699,prior,3,1,11,5.0
1599424,159780,prior,49,1,14,6.0
314427,46841,prior,4,3,9,11.0
2051355,183107,prior,4,6,14,30.0
2609019,100134,prior,3,0,13,7.0
